[(20, 7),(-894.0,1363.0),],
[(19, 7),(-930.0,1365.0),],
[(19, 7),(-930.0,1365.0),],
[(19, 5),(-927.0,1422.0),],
[(19, 5),(-927.0,1422.0),],
[(23, 3),(-778.0,1496.0),],
[(23, 3),(-778.0,1496.0),],
[(24, 4),(-746.0,1474.0),],
[(24, 4),(-746.0,1474.0),],
[(23, 4),(-768.0,1464.0),],
[(23, 4),(-768.0,1464.0),],
[(24, 4),(-723.0,1445.0),],
[(24, 4),(-723.0,1445.0),],
[(26, 3),(-680.0,1481.0),],
[(26, 3),(-680.0,1481.0),],
[(25, 2),(-696.0,1516.0),],
[(25, 2),(-696.0,1516.0),],
[(27, 1),(-617.0,1553.0),],
[(27, 1),(-617.0,1553.0),],
[(29, 1),(-559.0,1574.0),],
[(29, 1),(-559.0,1574.0),],
[(29, 0),(-561.0,1602.0),],
[(29, 0),(-561.0,1602.0),],
[(29, 5),(-565.0,1435.0),],
[(29, 5),(-565.0,1435.0),],
[(29, 5),(-554.0,1439.0),],
[(29, 5),(-554.0,1439.0),],
[(28, 3),(-596.0,1497.0),],
[(28, 3),(-596.0,1497.0),],
[(27, 6),(-627.0,1389.0),],
[(27, 6),(-627.0,1389.0),],
[(28, 7),(-595.0,1337.0),],
[(28, 7),(-595.0,1337.0),],
[(29, 9),(-559.0,1279.0),],
[(29, 9),(-559.0,1279.0),],
[(29, 10),(-557.0,1246.0),],
[(29, 10),(-557.0,1246.0),],
[(27, 4),(-647.0,1441.0),],
[(27, 4),(-647.0,1441.0),],
[(27, 4),(-647.0,1441.0),],
[(27, 4),(-647.0,1441.0),],
[(26, 8),(-675.0,1311.0),],
[(26, 8),(-675.0,1311.0),],
[(26, 9),(-653.0,1285.0),],
[(26, 9),(-653.0,1285.0),],
[(27, 10),(-644.0,1249.0),],
[(27, 10),(-644.0,1249.0),],
[(26, 9),(-668.0,1268.0),],
[(26, 9),(-668.0,1268.0),],
[(27, 10),(-629.0,1229.0),],
[(27, 10),(-629.0,1229.0),],
[(26, 12),(-665.0,1183.0),],
[(26, 12),(-665.0,1183.0),],
[(25, 12),(-698.0,1171.0),],
[(25, 12),(-698.0,1171.0),],
[(26, 13),(-669.0,1137.0),],
[(26, 13),(-669.0,1137.0),],
[(26, 13),(-669.0,1137.0),],
[(25, 13),(-690.0,1147.0),],
[(25, 13),(-690.0,1147.0),],
[(25, 13),(-719.0,1118.0),],
[(25, 13),(-719.0,1118.0),],
[(26, 14),(-652.0,1108.0),],
[(26, 14),(-652.0,1108.0),],
[(27, 15),(-623.0,1065.0),],
[(27, 15),(-623.0,1065.0),],
[(29, 14),(-555.0,1097.0),],
[(29, 14),(-555.0,1097.0),],
[(28, 13),(-597.0,1146.0),],
[(28, 11),(-597.0,1205.0),],
[(28, 11),(-597.0,1205.0),],
[(29, 15),(-559.0,1065.0),],
[(29, 15),(-559.0,1065.0),],
[(29, 15),(-559.0,1065.0),],
[(29, 15),(-559.0,1065.0),],
[(28, 16),(-597.0,1012.0),],
[(27, 18),(-637.0,963.0),],
[(27, 18),(-637.0,963.0),],
[(22, 11),(-795.0,1205.0),],
[(22, 11),(-795.0,1205.0),],
[(23, 11),(-774.0,1200.0),],
[(23, 11),(-774.0,1200.0),],
[(22, 12),(-796.0,1179.0),],
[(22, 12),(-796.0,1179.0),],
[(22, 12),(-810.0,1161.0),],
[(22, 12),(-810.0,1161.0),],
[(23, 13),(-774.0,1146.0),],
[(23, 13),(-774.0,1146.0),],
[(23, 7),(-786.0,1340.0),],
[(23, 7),(-786.0,1340.0),],
[(23, 8),(-762.0,1312.0),],
[(23, 8),(-762.0,1312.0),],
[(23, 9),(-759.0,1277.0),],
[(23, 9),(-759.0,1277.0),],
[(18, 8),(-966.0,1320.0),],
[(18, 8),(-966.0,1320.0),],
[(18, 8),(-962.0,1300.0),],
[(18, 8),(-962.0,1300.0),],
[(17, 11),(-994.0,1211.0),],
[(17, 11),(-994.0,1211.0),],
[(17, 12),(-994.0,1187.0),],
[(17, 12),(-994.0,1187.0),],
[(15, 12),(-1079.0,1180.0),],
[(15, 12),(-1079.0,1180.0),],
[(15, 13),(-1073.0,1147.0),],
[(15, 13),(-1073.0,1147.0),],
[(15, 13),(-1055.0,1123.0),],
[(15, 13),(-1055.0,1123.0),],
[(15, 13),(-1075.0,1131.0),],
[(15, 13),(-1075.0,1131.0),],
[(19, 14),(-934.0,1094.0),],
[(19, 14),(-934.0,1094.0),],
[(19, 15),(-928.0,1056.0),],
[(19, 15),(-928.0,1056.0),],
[(19, 16),(-909.0,1031.0),],
[(19, 16),(-909.0,1031.0),],
[(21, 15),(-843.0,1066.0),],
[(21, 15),(-843.0,1066.0),],
[(22, 15),(-813.0,1068.0),],
[(22, 15),(-813.0,1068.0),],
[(23, 16),(-786.0,1013.0),],
[(23, 16),(-786.0,1013.0),],
[(24, 17),(-755.0,974.0),],
[(24, 17),(-755.0,974.0),],
[(24, 18),(-731.0,960.0),],
[(24, 18),(-731.0,960.0),],
[(26, 18),(-681.0,954.0),],
[(26, 18),(-681.0,954.0),],
[(26, 18),(-653.0,962.0),],
[(26, 18),(-653.0,962.0),],
[(25, 16),(-709.0,1015.0),],
[(25, 16),(-709.0,1015.0),],
[(24, 15),(-733.0,1064.0),],
[(24, 15),(-733.0,1064.0),],
[(17, 13),(-985.0,1141.0),],
[(17, 13),(-985.0,1141.0),],
[(17, 13),(-985.0,1141.0),],
[(13, 14),(-1134.0,1083.0),],
[(13, 14),(-1134.0,1083.0),],
[(13, 14),(-1135.0,1100.0),],
[(13, 14),(-1135.0,1100.0),],
[(9, 12),(-1283.0,1174.0),],
[(9, 12),(-1283.0,1174.0),],
[(9, 13),(-1262.0,1132.0),],
[(9, 13),(-1262.0,1132.0),],
[(10, 14),(-1244.0,1109.0),],
[(10, 14),(-1244.0,1109.0),],
[(10, 14),(-1229.0,1090.0),],
[(10, 14),(-1229.0,1090.0),],
[(10, 15),(-1228.0,1065.0),],
[(10, 15),(-1228.0,1065.0),],
[(11, 16),(-1202.0,1040.0),],
[(11, 16),(-1202.0,1040.0),],
[(10, 15),(-1251.0,1059.0),],
[(10, 15),(-1251.0,1059.0),],
[(12, 17),(-1162.0,976.0),],
[(12, 17),(-1162.0,976.0),],
[(13, 18),(-1148.0,953.0),],
[(13, 18),(-1148.0,953.0),],
[(14, 16),(-1089.0,1009.0),],
[(14, 16),(-1089.0,1009.0),],
[(14, 16),(-1089.0,1009.0),],
[(16, 15),(-1023.0,1063.0),],
[(16, 15),(-1023.0,1063.0),],
[(16, 14),(-1021.0,1100.0),],
[(16, 14),(-1021.0,1100.0),],
[(17, 13),(-975.0,1138.0),],
[(17, 13),(-975.0,1138.0),],
[(7, 13),(-1339.0,1118.0),],
[(7, 13),(-1339.0,1118.0),],
[(7, 14),(-1338.0,1096.0),],
[(7, 14),(-1338.0,1096.0),],
[(8, 15),(-1323.0,1066.0),],
[(8, 15),(-1323.0,1066.0),],
[(8, 15),(-1323.0,1066.0),],
[(7, 15),(-1341.0,1058.0),],
[(7, 15),(-1341.0,1058.0),],
[(6, 11),(-1382.0,1201.0),],
[(6, 11),(-1382.0,1201.0),],
[(6, 12),(-1384.0,1176.0),],
[(6, 12),(-1384.0,1176.0),],
[(8, 10),(-1323.0,1247.0),],
[(8, 10),(-1323.0,1247.0),],
[(8, 10),(-1323.0,1229.0),],
[(8, 10),(-1323.0,1229.0),],
[(5, 9),(-1434.0,1261.0),],
[(5, 9),(-1434.0,1261.0),],
[(3, 8),(-1493.0,1322.0),],
[(3, 8),(-1493.0,1322.0),],
[(2, 9),(-1532.0,1283.0),],
[(0, 10),(-1603.0,1237.0),],
[(0, 10),(-1603.0,1237.0),],
[(0, 11),(-1587.0,1218.0),],
[(0, 11),(-1587.0,1218.0),],
[(1, 11),(-1573.0,1194.0),],
[(1, 11),(-1573.0,1194.0),],
[(0, 12),(-1602.0,1180.0),],
[(0, 12),(-1602.0,1180.0),],
[(0, 12),(-1585.0,1167.0),],
[(0, 12),(-1585.0,1167.0),],
[(3, 11),(-1487.0,1204.0),],
[(3, 11),(-1487.0,1204.0),],
[(4, 12),(-1470.0,1187.0),],
[(4, 12),(-1470.0,1187.0),],
[(3, 12),(-1488.0,1167.0),],
[(3, 12),(-1488.0,1167.0),],
[(4, 13),(-1455.0,1150.0),],
[(4, 13),(-1455.0,1150.0),],
[(4, 13),(-1453.0,1150.0),],
[(3, 13),(-1487.0,1133.0),],
[(3, 13),(-1487.0,1133.0),],
[(5, 14),(-1430.0,1116.0),],
[(5, 14),(-1430.0,1116.0),],
[(5, 14),(-1428.0,1093.0),],
[(6, 16),(-1390.0,1024.0),],
[(6, 17),(-1382.0,1008.0),],
[(6, 17),(-1382.0,1008.0),],
[(3, 16),(-1479.0,1021.0),],
[(3, 16),(-1479.0,1021.0),],
[(4, 17),(-1467.0,1000.0),],
[(4, 17),(-1467.0,1000.0),],
[(4, 18),(-1452.0,968.0),],
[(4, 18),(-1452.0,968.0),],
[(5, 18),(-1433.0,946.0),],
[(5, 19),(-1420.0,907.0),],
[(5, 19),(-1420.0,907.0),],
[(6, 21),(-1382.0,860.0),],
[(6, 21),(-1382.0,860.0),],
[(3, 20),(-1496.0,886.0),],
[(3, 20),(-1496.0,886.0),],
[(3, 21),(-1485.0,864.0),],
[(3, 21),(-1485.0,864.0),],
[(4, 22),(-1467.0,827.0),],
[(4, 22),(-1467.0,827.0),],
[(0, 20),(-1593.0,889.0),],
[(0, 20),(-1593.0,889.0),],
[(0, 21),(-1586.0,863.0),],
[(0, 21),(-1586.0,863.0),],
[(1, 21),(-1572.0,830.0),],
[(1, 21),(-1572.0,830.0),],
[(1, 22),(-1553.0,803.0),],
[(3, 16),(-1500.0,1018.0),],
[(0, 15),(-1602.0,1073.0),],
[(0, 15),(-1602.0,1073.0),],
[(0, 16),(-1598.0,1036.0),],
[(0, 16),(-1598.0,1036.0),],
[(1, 16),(-1570.0,1014.0),],
[(1, 16),(-1570.0,1014.0),],
[(2, 19),(-1533.0,929.0),],
[(8, 23),(-1325.0,785.0),],
[(8, 23),(-1325.0,785.0),],
[(8, 23),(-1302.0,779.0),],
[(8, 23),(-1302.0,779.0),],
[(10, 23),(-1255.0,776.0),],
[(10, 23),(-1255.0,776.0),],
[(11, 24),(-1223.0,738.0),],
[(11, 24),(-1223.0,738.0),],
[(8, 24),(-1329.0,741.0),],
[(8, 24),(-1329.0,741.0),],
[(6, 25),(-1382.0,695.0),],
[(6, 25),(-1382.0,695.0),],
[(6, 26),(-1379.0,652.0),],
[(6, 26),(-1379.0,652.0),],
[(7, 27),(-1345.0,613.0),],
[(7, 27),(-1345.0,613.0),],
[(11, 29),(-1224.0,568.0),],
[(11, 29),(-1224.0,568.0),],
[(10, 28),(-1228.0,593.0),],
[(10, 28),(-1228.0,593.0),],
[(13, 28),(-1128.0,586.0),],
[(13, 28),(-1128.0,586.0),],
[(15, 27),(-1073.0,648.0),],
[(15, 27),(-1073.0,648.0),],
[(14, 25),(-1103.0,702.0),],
[(14, 25),(-1103.0,702.0),],
[(13, 24),(-1135.0,750.0),],
[(13, 24),(-1135.0,750.0),],
[(13, 23),(-1134.0,775.0),],
[(13, 23),(-1134.0,775.0),],
[(15, 22),(-1069.0,803.0),],
[(15, 22),(-1069.0,803.0),],
[(15, 23),(-1048.0,774.0),],
[(15, 23),(-1048.0,774.0),],
[(16, 23),(-1020.0,771.0),],
[(16, 23),(-1020.0,771.0),],
[(16, 24),(-1023.0,730.0),],
[(16, 24),(-1023.0,730.0),],
[(19, 23),(-925.0,772.0),],
[(19, 23),(-925.0,772.0),],
[(18, 24),(-950.0,750.0),],
[(18, 24),(-950.0,750.0),],
[(19, 24),(-921.0,747.0),],
[(19, 24),(-921.0,747.0),],
[(19, 25),(-924.0,718.0),],
[(19, 25),(-924.0,718.0),],
[(20, 25),(-887.0,691.0),],
[(20, 25),(-887.0,691.0),],
[(21, 25),(-838.0,718.0),],
[(21, 25),(-838.0,718.0),],
[(22, 24),(-820.0,741.0),],
[(22, 24),(-820.0,741.0),],
[(22, 22),(-805.0,821.0),],
[(22, 22),(-805.0,821.0),],
[(22, 21),(-795.0,848.0),],
[(22, 21),(-795.0,848.0),],
[(23, 21),(-771.0,830.0),],
[(23, 21),(-771.0,830.0),],
[(25, 22),(-697.0,799.0),],
[(25, 22),(-697.0,799.0),],
[(26, 22),(-665.0,795.0),],
[(26, 22),(-665.0,795.0),],
[(27, 23),(-629.0,769.0),],
[(27, 23),(-629.0,769.0),],
[(24, 23),(-737.0,771.0),],
[(24, 23),(-737.0,771.0),],
[(25, 26),(-686.0,665.0),],
[(25, 26),(-686.0,665.0),],
[(26, 27),(-673.0,634.0),],
[(26, 27),(-673.0,634.0),],
[(27, 27),(-628.0,633.0),],
[(27, 27),(-628.0,633.0),],
[(28, 26),(-603.0,651.0),],
[(28, 26),(-603.0,651.0),],
[(27, 28),(-631.0,604.0),],
[(27, 28),(-631.0,604.0),],
[(26, 28),(-677.0,598.0),],
[(26, 28),(-677.0,598.0),],
[(27, 29),(-633.0,562.0),],
[(27, 29),(-633.0,562.0),],
[(29, 29),(-556.0,574.0),],
[(29, 29),(-556.0,574.0),],
[(29, 24),(-554.0,745.0),],
[(29, 24),(-554.0,745.0),],
[(29, 23),(-557.0,776.0),],
[(29, 23),(-557.0,776.0),],
[(29, 19),(-562.0,902.0),],
[(29, 19),(-562.0,902.0),],
[(29, 18),(-554.0,953.0),],
[(29, 18),(-554.0,953.0),],
[(27, 19),(-637.0,931.0),],
[(27, 19),(-637.0,931.0),],
[(24, 19),(-734.0,934.0),],
[(24, 19),(-734.0,934.0),],
[(24, 19),(-737.0,902.0),],
[(21, 20),(-839.0,897.0),],
[(21, 20),(-839.0,897.0),],
[(18, 19),(-950.0,928.0),],
[(18, 19),(-950.0,928.0),],
[(18, 18),(-972.0,956.0),],
[(18, 18),(-972.0,956.0),],
[(20, 16),(-880.0,1010.0),],
[(20, 16),(-880.0,1010.0),],
[(23, 17),(-777.0,992.0),],
[(23, 17),(-777.0,992.0),],
[(11, 21),(-1190.0,846.0),],
[(11, 21),(-1190.0,846.0),],
[(11, 20),(-1207.0,874.0),],
[(11, 20),(-1207.0,874.0),],
[(11, 20),(-1216.0,897.0),],
[(11, 20),(-1216.0,897.0),],
[(10, 19),(-1231.0,910.0),],
[(10, 19),(-1231.0,910.0),],
[(10, 18),(-1242.0,940.0),],
[(10, 18),(-1242.0,940.0),],
[(9, 18),(-1263.0,953.0),],
[(9, 18),(-1263.0,953.0),],
[(4, 26),(-1472.0,668.0),],
[(4, 26),(-1472.0,668.0),],
[(3, 27),(-1479.0,642.0),],
[(3, 27),(-1479.0,642.0),],
[(4, 27),(-1458.0,619.0),],
[(4, 27),(-1458.0,619.0),],
[(2, 25),(-1514.0,692.0),],
[(2, 25),(-1514.0,692.0),],
[(1, 25),(-1577.0,692.0),],
[(1, 25),(-1577.0,692.0),],
[(0, 24),(-1604.0,737.0),],
[(0, 24),(-1604.0,737.0),],
[(2, 24),(-1527.0,746.0),],
[(2, 23),(-1541.0,773.0),],
[(1, 28),(-1577.0,605.0),],
[(0, 28),(-1607.0,577.0),],
[(0, 28),(-1607.0,577.0),],
[(1, 29),(-1582.0,548.0),],
[(1, 29),(-1582.0,548.0),],
[(2, 29),(-1518.0,561.0),],
[(2, 29),(-1518.0,561.0),],
[(3, 29),(-1498.0,555.0),],
[(3, 29),(-1498.0,555.0),],
[(5, 29),(-1410.0,550.0),],
[(5, 29),(-1410.0,550.0),],
[(8, 29),(-1320.0,556.0),],
[(8, 29),(-1320.0,556.0),],
[(8, 28),(-1321.0,588.0),],
[(8, 28),(-1321.0,588.0),],
[(16, 29),(-1033.0,573.0),],
[(16, 29),(-1033.0,573.0),],
[(18, 27),(-960.0,628.0),],
[(18, 27),(-960.0,628.0),],
[(18, 28),(-948.0,602.0),],
[(18, 28),(-948.0,602.0),],
[(20, 29),(-891.0,549.0),],
[(20, 29),(-891.0,549.0),],
[(19, 29),(-919.0,549.0),],
[(19, 29),(-919.0,549.0),],
[(21, 28),(-840.0,580.0),],
[(21, 28),(-840.0,580.0),],
[(24, 29),(-730.0,550.0),],
[(24, 29),(-730.0,550.0),],
[(23, 27),(-779.0,626.0),],
[(23, 27),(-779.0,626.0),],
[(23, 26),(-776.0,655.0),],
[(23, 26),(-776.0,655.0),],
[(22, 25),(-815.0,686.0),],
[(22, 25),(-815.0,686.0),],
[(27, 29),(-642.0,550.0),],
[(27, 29),(-642.0,550.0),],
[(27, 24),(-631.0,743.0),],
[(27, 24),(-631.0,743.0),],
[(28, 20),(-582.0,879.0),],
[(27, 19),(-634.0,907.0),],
[(27, 19),(-634.0,907.0),],
[(16, 19),(-1031.0,901.0),],
[(16, 19),(-1031.0,901.0),],
[(12, 21),(-1182.0,830.0),],
[(12, 21),(-1182.0,830.0),],
[(17, 17),(-981.0,991.0),],
[(14, 17),(-1083.0,998.0),],
[(19, 10),(-917.0,1239.0),],
[(16, 15),(-1023.0,1050.0),],
[(18, 10),(-950.0,1251.0),],
[(12, 12),(-1174.0,1168.0),],
[(12, 12),(-1174.0,1168.0),],
[(12, 11),(-1183.0,1203.0),],
[(12, 11),(-1184.0,1203.0),],
[(12, 11),(-1184.0,1203.0),],
[(57, 30),(444.0,536.0),],
[(57, 30),(444.0,536.0),],
[(56, 30),(412.0,534.0),],
[(56, 30),(412.0,534.0),],
[(56, 30),(427.0,512.0),],
[(56, 30),(427.0,512.0),],
[(53, 30),(321.0,531.0),],
[(53, 30),(321.0,531.0),],
[(54, 30),(334.0,506.0),],
[(54, 30),(334.0,506.0),],
[(53, 30),(303.0,506.0),],
[(53, 30),(303.0,506.0),],
[(51, 31),(247.0,475.0),],
[(51, 31),(247.0,475.0),],
[(52, 32),(270.0,464.0),],
[(52, 32),(270.0,464.0),],
[(52, 32),(270.0,464.0),],
[(52, 32),(270.0,464.0),],
[(49, 31),(164.0,477.0),],
[(49, 31),(164.0,477.0),],
[(50, 32),(183.0,462.0),],
[(50, 32),(183.0,462.0),],
[(48, 31),(136.0,497.0),],
[(48, 31),(136.0,497.0),],
[(48, 30),(120.0,530.0),],
[(48, 30),(120.0,530.0),],
[(46, 30),(56.0,523.0),],
[(46, 30),(56.0,523.0),],
[(46, 30),(37.0,536.0),],
[(46, 30),(37.0,536.0),],
[(45, 30),(20.0,512.0),],
[(45, 30),(20.0,512.0),],
[(46, 31),(41.0,493.0),],
[(46, 31),(41.0,493.0),],
[(47, 31),(104.0,471.0),],
[(47, 31),(104.0,471.0),],
[(50, 32),(180.0,460.0),],
[(50, 32),(180.0,460.0),],
[(50, 32),(209.0,440.0),],
[(50, 32),(209.0,440.0),],
[(50, 33),(205.0,416.0),],
[(50, 33),(205.0,416.0),],
[(46, 35),(49.0,360.0),],
[(46, 35),(49.0,360.0),],
[(45, 34),(29.0,377.0),],
[(45, 34),(29.0,377.0),],
[(45, 35),(22.0,345.0),],
[(45, 35),(22.0,345.0),],
[(45, 35),(26.0,358.0),],
[(45, 35),(26.0,358.0),],
[(45, 35),(26.0,359.0),],
[(45, 33),(2.0,422.0),],
